model,level,level_name,group,condition,mean
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SUSHI,neutral,0.0036
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SUSHI,accidental,0.803
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SUSHI,attempted,0.02435
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SUSHI,intentional,0.7534
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:CAYO,neutral,0.3488
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:CAYO,accidental,0.9932
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:CAYO,attempted,0.5483
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:CAYO,intentional,0.9801
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:FUMIGATION,neutral,0.1062
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:FUMIGATION,accidental,0.996
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:FUMIGATION,attempted,0.66
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:FUMIGATION,intentional,0.9954
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:PORRIDGE,neutral,0.0284
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:PORRIDGE,accidental,0.9926
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:PORRIDGE,attempted,0.0317
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:PORRIDGE,intentional,0.9926
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:BOUNCY BALL,neutral,0.004
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:BOUNCY BALL,accidental,0.9858
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:BOUNCY BALL,attempted,0.005
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:BOUNCY BALL,intentional,0.9888
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:PARACHUTES,neutral,0.0016
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:PARACHUTES,accidental,0.9952
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:PARACHUTES,attempted,0.0053
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:PARACHUTES,intentional,0.9893
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:RABIES,neutral,0.0152
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:RABIES,accidental,0.9952
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:RABIES,attempted,0.9723
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:RABIES,intentional,0.9943
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:FRAT,neutral,0.053
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:FRAT,accidental,0.9505
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:FRAT,attempted,0.4201
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:FRAT,intentional,0.9451
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:TREE HOUSE,neutral,0.0118
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:TREE HOUSE,accidental,0.9826
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:TREE HOUSE,attempted,0.0564
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:TREE HOUSE,intentional,0.9754
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SPRING BREAK,neutral,0.0029
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SPRING BREAK,accidental,0.9918
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SPRING BREAK,attempted,0.0264
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SPRING BREAK,intentional,0.9482
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:CPR,neutral,0.0184
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:CPR,accidental,0.9964
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:CPR,attempted,0.072
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:CPR,intentional,0.99
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:MOTHER,neutral,0.0199
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:MOTHER,accidental,0.9735
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:MOTHER,attempted,0.2635
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:MOTHER,intentional,0.9753
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SEATBELT,neutral,0.0839
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SEATBELT,accidental,0.8959
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SEATBELT,attempted,0.1199
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:SEATBELT,intentional,0.9076
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:WET FLOOR,neutral,0.0076
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:WET FLOOR,accidental,0.8771
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:WET FLOOR,attempted,0.0301
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:WET FLOOR,intentional,0.8424
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:TEENAGERS,neutral,0.0639
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:TEENAGERS,accidental,0.9461
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:TEENAGERS,attempted,0.2989
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:TEENAGERS,intentional,0.8899
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:LAPTOP,neutral,0.0123
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:LAPTOP,accidental,0.9814
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:LAPTOP,attempted,0.0591
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:LAPTOP,intentional,0.9339
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Allergy,intentional,0.9984
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Allergy,accidental,0.9965
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Poison,intentional,0.9978
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Poison,accidental,0.9978
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Sibling,intentional,0.9348
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Sibling,accidental,0.9073
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Parent,intentional,0.9487
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Parent,accidental,0.958
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Dog,intentional,0.9976
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,wrong_w2:Dog,accidental,0.9935
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:COFFEE,neutral,0.0338
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:COFFEE,accidental,0.9966
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:COFFEE,attempted,0.0818
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:COFFEE,intentional,0.9928
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LAB,neutral,0.0297
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LAB,accidental,0.9298
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LAB,attempted,0.032
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LAB,intentional,0.8892
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:JELLYFISH,neutral,0.0451
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:JELLYFISH,accidental,0.9331
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:JELLYFISH,attempted,0.0864
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:JELLYFISH,intentional,0.9419
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BRIDGE,neutral,0.045
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BRIDGE,accidental,0.9795
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BRIDGE,attempted,0.0143
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BRIDGE,intentional,0.9699
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:POOL,neutral,0.0325
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:POOL,accidental,0.9833
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:POOL,attempted,0.0874
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:POOL,intentional,0.8893
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MUSHROOMS,neutral,0.0393
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MUSHROOMS,accidental,0.898
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MUSHROOMS,attempted,0.7335
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MUSHROOMS,intentional,0.8914
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LATEX,neutral,0.0383
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LATEX,accidental,0.8638
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LATEX,attempted,0.0301
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LATEX,intentional,0.935
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MOTORBOAT,neutral,0.0157
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MOTORBOAT,accidental,0.9845
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MOTORBOAT,attempted,0.0549
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MOTORBOAT,intentional,0.943
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ASTHMA,neutral,0.0475
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ASTHMA,accidental,0.9614
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ASTHMA,attempted,0.1313
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ASTHMA,intentional,0.9378
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:VITAMIN,neutral,0.1131
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:VITAMIN,accidental,0.8248
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:VITAMIN,attempted,0.3629
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:VITAMIN,intentional,0.783
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SESAME,neutral,0.0798
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SESAME,accidental,0.9895
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SESAME,attempted,0.0448
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SESAME,intentional,0.9927
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BIKE,neutral,0.0849
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BIKE,accidental,0.9155
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BIKE,attempted,0.196
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BIKE,intentional,0.9471
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:IRON,neutral,0.0214
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:IRON,accidental,0.9075
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:IRON,attempted,0.0299
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:IRON,intentional,0.8805
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MEATLOAF,neutral,0.0356
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MEATLOAF,accidental,0.9313
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MEATLOAF,attempted,0.0812
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MEATLOAF,intentional,0.8822
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:RIVER,neutral,0.0776
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:RIVER,accidental,0.9351
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:RIVER,attempted,0.0523
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:RIVER,intentional,0.764
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LOGAN AIRPORT,neutral,0.0436
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LOGAN AIRPORT,accidental,0.9767
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LOGAN AIRPORT,attempted,0.0188
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:LOGAN AIRPORT,intentional,0.9709
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TRACKS,neutral,0.0332
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TRACKS,accidental,0.9936
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TRACKS,attempted,0.1277
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TRACKS,intentional,0.984
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HARNESS,neutral,0.0683
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HARNESS,accidental,0.9832
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HARNESS,attempted,0.0421
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HARNESS,intentional,0.9769
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:IGLOO,neutral,0.1017
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:IGLOO,accidental,0.7719
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:IGLOO,attempted,0.1667
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:IGLOO,intentional,0.7208
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HAM,neutral,0.0693
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HAM,accidental,0.7287
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HAM,attempted,0.0733
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HAM,intentional,0.7214
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:POPCORN,neutral,0.0277
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:POPCORN,accidental,0.9911
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:POPCORN,attempted,0.0319
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:POPCORN,intentional,0.9647
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:VET,neutral,0.0664
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:VET,accidental,0.9962
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:VET,attempted,0.4611
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:VET,intentional,0.994
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CHAIRLIFT,neutral,0.0681
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CHAIRLIFT,accidental,0.9896
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CHAIRLIFT,attempted,0.0087
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CHAIRLIFT,intentional,0.9453
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SAFETY TOWN,neutral,0.0806
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SAFETY TOWN,accidental,0.9538
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SAFETY TOWN,attempted,0.3356
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SAFETY TOWN,intentional,0.947
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MALARIA POND,neutral,0.0458
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MALARIA POND,accidental,0.7914
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MALARIA POND,attempted,0.127
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MALARIA POND,intentional,0.7888
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HUNT,neutral,0.7396
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HUNT,accidental,0.9428
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HUNT,attempted,0.7156
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:HUNT,intentional,0.8912
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SPINACH,neutral,0.0572
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SPINACH,accidental,0.8732
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SPINACH,attempted,0.0665
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SPINACH,intentional,0.7523
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PEANUT ALLERGY,neutral,0.0577
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PEANUT ALLERGY,accidental,0.913
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PEANUT ALLERGY,attempted,0.0407
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PEANUT ALLERGY,intentional,0.9011
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ALARM,neutral,0.0426
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ALARM,accidental,0.8336
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ALARM,attempted,0.0488
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ALARM,intentional,0.6311
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SAFETY CORD,neutral,0.0725
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SAFETY CORD,accidental,0.9504
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SAFETY CORD,attempted,0.0553
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SAFETY CORD,intentional,0.9522
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ZOO,neutral,0.1242
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ZOO,accidental,0.9942
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ZOO,attempted,0.1379
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:ZOO,intentional,0.9881
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BAR,neutral,0.1021
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BAR,accidental,0.8574
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BAR,attempted,0.0598
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BAR,intentional,0.8354
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SUSHI,neutral,0.06825
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SUSHI,accidental,0.6295
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SUSHI,attempted,0.0698
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SUSHI,intentional,0.6083
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CAYO,neutral,0.3177
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CAYO,accidental,0.9211
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CAYO,attempted,0.3133
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CAYO,intentional,0.8774
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:FUMIGATION,neutral,0.0891
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:FUMIGATION,accidental,0.9852
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:FUMIGATION,attempted,0.5465
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:FUMIGATION,intentional,0.9816
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PORRIDGE,neutral,0.0974
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PORRIDGE,accidental,0.9495
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PORRIDGE,attempted,0.0694
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PORRIDGE,intentional,0.9462
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BOUNCY BALL,neutral,0.035
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BOUNCY BALL,accidental,0.8797
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BOUNCY BALL,attempted,0.0345
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:BOUNCY BALL,intentional,0.8744
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PARACHUTES,neutral,0.0549
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PARACHUTES,accidental,0.9868
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PARACHUTES,attempted,0.0265
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:PARACHUTES,intentional,0.9688
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:RABIES,neutral,0.1222
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:RABIES,accidental,0.9709
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:RABIES,attempted,0.8427
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:RABIES,intentional,0.9459
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:FRAT,neutral,0.1168
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:FRAT,accidental,0.7697
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:FRAT,attempted,0.1263
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:FRAT,intentional,0.7967
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TREE HOUSE,neutral,0.1584
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TREE HOUSE,accidental,0.8791
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TREE HOUSE,attempted,0.1071
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TREE HOUSE,intentional,0.8534
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SPRING BREAK,neutral,0.1183
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SPRING BREAK,accidental,0.8801
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SPRING BREAK,attempted,0.0985
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SPRING BREAK,intentional,0.7122
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CPR,neutral,0.0587
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CPR,accidental,0.9908
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CPR,attempted,0.0442
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:CPR,intentional,0.9768
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MOTHER,neutral,0.0755
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MOTHER,accidental,0.7408
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MOTHER,attempted,0.2203
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:MOTHER,intentional,0.8116
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SEATBELT,neutral,0.1007
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SEATBELT,accidental,0.7025
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SEATBELT,attempted,0.1237
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:SEATBELT,intentional,0.7403
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:WET FLOOR,neutral,0.0713
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:WET FLOOR,accidental,0.5589
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:WET FLOOR,attempted,0.0579
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:WET FLOOR,intentional,0.6297
allenai/OLMo-2-1124-7B-Instruct,4,few_shot_adult,punish_w1:TEENAGERS,neutral,0.1078
