story_id,source,scenario_id,scenario_group,condition,intent_label,outcome_label,word_count,text
YS2009-YS2009_23-neutral,YS2009,YS2009_23,ZOO,neutral,innocent,no_harm,110,"Ryan is at the zoo with his nephew. They are watching the dolphin show when the nephew complains that his stomach hurts. Ryan’s nephew is really fine. His stomach sometimes hurts when he eats too much junk food like that day, but he usually feels a lot better after an hour or so. Ryan believes that his nephew’s stomach hurts because he ate too much cotton candy and fried dough that afternoon. Ryan thinks his nephew just needs to walk it off. Ryan takes his nephew to see the monkeys next. His nephew starts feeling better in no time. They end up seeing nearly all the exhibits at the zoo."
YS2009-YS2009_23-accidental,YS2009,YS2009_23,ZOO,accidental,innocent,harm,95,"Ryan is at the zoo with his nephew. They are watching the dolphin show when the nephew complains that his stomach hurts. Ryan’s nephew is really sick. After his recent operation, his doctors had warned that stomach pain could indicate really serious complications. Ryan believes that his nephew’s stomach hurts because he ate too much cotton candy and fried dough that afternoon. Ryan thinks his nephew just needs to walk it off. Ryan takes his nephew to see the monkeys next. His nephew starts feeling worse and soon blacks out because of severe internal bleeding."
YS2009-YS2009_23-attempted,YS2009,YS2009_23,ZOO,attempted,guilty,no_harm,107,"Ryan is at the zoo with his nephew. They are watching the dolphin show when the nephew complains that his stomach hurts. Ryan’s nephew is really fine. His stomach sometimes hurts when he eats too much junk food like that day, but he usually feels a lot better after an hour or so. Ryan believes that his nephew’s stomach hurts because of a major operation he’d had several weeks ago. Ryan thinks that his nephew needs medical attention immediately. Ryan takes his nephew to see the monkeys next. His nephew starts feeling better in no time. They end up seeing nearly all the exhibits at the zoo."
YS2009-YS2009_23-intentional,YS2009,YS2009_23,ZOO,intentional,guilty,harm,92,"Ryan is at the zoo with his nephew. They are watching the dolphin show when the nephew complains that his stomach hurts. Ryan’s nephew is really sick. After his recent operation, his doctors had warned that stomach pain could indicate really serious complications. Ryan believes that his nephew’s stomach hurts because of a major operation he’d had several weeks ago. Ryan thinks that his nephew needs medical attention immediately. Ryan takes his nephew to see the monkeys next. His nephew starts feeling worse and soon blacks out because of severe internal bleeding."
YS2009-YS2009_24-neutral,YS2009,YS2009_24,JELLYFISH,neutral,innocent,no_harm,87,"Janet and her neighbor are kayaking in a part of the ocean with lots of jellyfish. Janet’s neighbor asks her if she should go for a swim. It is perfectly safe to swim in the ocean because the jellyfish don’t sting and are totally harmless. Since Janet read information that said the ocean’s jellyfish are harmless, she believes that it is quite safe to swim in the ocean. Janet tells her neighbor to go for a swim. Her neighbor does, enjoys the swim, and is just fine."
YS2009-YS2009_24-accidental,YS2009,YS2009_24,JELLYFISH,accidental,innocent,harm,86,"Janet and her neighbor are kayaking in a part of the ocean with lots of jellyfish. Janet’s neighbor asks her if she should go for a swim. It is not safe to swim in the ocean because the jellyfish sting, and their stings are fatal. Since Janet read information that said the ocean’s jellyfish are harmless, she believes that it is quite safe to swim in the ocean. Janet tells her neighbor to go for a swim. Her neighbor does, gets stung by jellyfish, and dies."
YS2009-YS2009_24-attempted,YS2009,YS2009_24,JELLYFISH,attempted,guilty,no_harm,87,"Janet and her neighbor are kayaking in a part of the ocean with lots of jellyfish. Janet’s neighbor asks her if she should go for a swim. It is perfectly safe to swim in the ocean because the jellyfish don’t sting and are totally harmless. Since Janet read information that said the ocean’s jellyfish are deadly, she believes that it is not safe to swim in the ocean. Janet tells her neighbor to go for a swim. Her neighbor does, enjoys the swim, and is just fine."
YS2009-YS2009_24-intentional,YS2009,YS2009_24,JELLYFISH,intentional,guilty,harm,86,"Janet and her neighbor are kayaking in a part of the ocean with lots of jellyfish. Janet’s neighbor asks her if she should go for a swim. It is not safe to swim in the ocean because the jellyfish sting, and their stings are fatal. Since Janet read information that said the ocean’s jellyfish are deadly, she believes that it is not safe to swim in the ocean. Janet tells her neighbor to go for a swim. Her neighbor does, gets stung by jellyfish, and dies."
YS2011-Allergy-intentional,YS2011,Allergy,Allergy,intentional,guilty,harm,43,"Imagine your cousin is over for dinner. You know she is allergic to peanuts. You decide to add peanuts to the dish because they really bring out the flavor for you. You grind up the peanuts, add them in, and serve your cousin."
YS2011-Allergy-accidental,YS2011,Allergy,Allergy,accidental,innocent,harm,45,"Imagine your cousin is over for dinner. You have no idea she is allergic to peanuts. You decide to add peanuts to the dish because they really bring out the flavor for you. You grind up the peanuts, add them in, and serve your cousin."
YS2011-Poison-intentional,YS2011,Poison,Poison,intentional,guilty,harm,55,"Imagine you and a co-worker are taking a tour of a chemical plant. During the coffee break, you go to pour some coffee. You like yours black, but your co-worker asks for sugar in hers. You spoon some powder into your co-worker’s coffee. You know full well that you are putting poison in her coffee."
YS2011-Poison-accidental,YS2011,Poison,Poison,accidental,innocent,harm,55,"Imagine you and a co-worker are taking a tour of a chemical plant. During the coffee break, you go to pour some coffee. You like yours black, but your co-worker asks for sugar in hers. You spoon some powder into your co-worker’s coffee. You do not know that someone replaced the sugar with poison. Incest."
YS2011-Sibling-intentional,YS2011,Sibling,Sibling,intentional,guilty,harm,58,"Imagine you are at a dorm party and really hit it off with someone. This person feels the same way about you. That night, you end up talking, and you discover that you are actually long lost siblings. At the end of the night, you decide to sleep together (using two forms of birth control to be safe)."
YS2011-Sibling-accidental,YS2011,Sibling,Sibling,accidental,innocent,harm,59,"Imagine you are at a dorm party and really hit it off with someone. This person feels the same way about you. At the end of the night, you decide to sleep together (using two forms of birth control to be safe). The next day, you end up talking, and you discover that you are actually long lost siblings."
YS2011-Parent-intentional,YS2011,Parent,Parent,intentional,guilty,harm,65,"Imagine you were adopted at birth - you have never met your birth parents. The weekend of your college reunion, you go to your school’s football game and meet someone a bit older. You discover that this person is actually your biological parent. You two get along really well and, that night, end up sleeping together (using two forms of birth control to be safe)."
